date,microsensor_pm25_3_C1,microsensor_pm25_4_C1,microsensor_pm25_5_C1,hourofday,monthofyear,season,reference_pm25,temperature,humidity
2023-10-07 14:00:00,9.96417764864122,9.65222865354967,11.981618833782,14,10,Autumn,7.7,34.89,59.53
2023-10-07 15:00:00,8.79163695388345,9.18551437205934,11.6230400954373,15,10,Autumn,12.5,25.95,76.64
2023-10-07 16:00:00,8.24033381683945,8.78981332810764,11.703384158056,16,10,Autumn,10.2,23.35,87.84
2023-10-07 17:00:00,8.72182115806696,11.0269738888676,13.2489421067769,17,10,Autumn,10.9,22.13,94.12
2023-10-07 18:00:00,9.00382572929295,12.9364858107318,13.9409767100371,18,10,Autumn,10.0,20.9,98.1
2023-10-07 19:00:00,9.57587979181613,14.8086270310699,16.0069400772486,19,10,Autumn,11.1,19.41,99.9
2023-10-07 20:00:00,9.18323252369746,14.5315246460751,15.4669114377116,20,10,Autumn,11.0,18.0,99.9
2023-10-07 21:00:00,10.0450865160692,16.1453820042034,16.9489292832686,21,10,Autumn,14.5,16.97,99.9
2023-10-07 22:00:00,8.67073258517245,14.2372596615129,14.8365396663491,22,10,Autumn,11.8,16.22,99.9
2023-10-07 23:00:00,8.08698901139211,12.9644726541237,13.692895532511,23,10,Autumn,9.6,15.72,99.9
2023-10-08 00:00:00,7.77477409818329,12.2178992540165,13.7748080010598,0,10,Autumn,15.9,15.01,99.9
2023-10-08 01:00:00,7.76726785927687,12.6816565950338,13.579589522685,1,10,Autumn,9.3,14.51,99.9
2023-10-08 02:00:00,7.60111062620257,12.4848592279677,12.8063615454686,2,10,Autumn,8.9,14.05,99.9
2023-10-08 03:00:00,7.39558632802386,12.6975673566578,12.8841166287897,3,10,Autumn,9.3,13.49,99.9
2023-10-08 04:00:00,7.5961687356038,13.0016756772612,13.5432165483916,4,10,Autumn,9.2,12.97,99.9
2023-10-08 05:00:00,8.5836606902308,14.5753786044029,15.4759770980951,5,10,Autumn,10.2,12.57,99.9
2023-10-08 06:00:00,7.52356219764622,12.7775958103156,13.8865882367122,6,10,Autumn,9.6,12.23,99.9
2023-10-08 07:00:00,7.47082559690745,13.3476863586779,13.877370850596,7,10,Autumn,9.5,12.3,99.9
2023-10-08 08:00:00,7.48593378568512,13.0030710467129,14.3613238257923,8,10,Autumn,9.3,13.64,99.9
2023-10-08 09:00:00,8.84574418371569,13.646111277948,14.682650770605,9,10,Autumn,10.6,15.43,99.9
2023-10-08 10:00:00,9.31391422138001,10.762414383859,13.0476515455876,10,10,Autumn,9.8,25.88,95.49
2023-10-08 11:00:00,9.28033127230339,9.80024184825724,11.7306706521445,11,10,Autumn,8.9,32.22,74.61
2023-10-08 12:00:00,9.85288389176847,10.179635833596,11.6264078886346,12,10,Autumn,8.7,36.4,59.74
2023-10-08 13:00:00,10.0570260001322,9.63368478794266,11.6833342503503,13,10,Autumn,8.2,37.66,57.01
2023-10-08 14:00:00,10.0800996614283,8.99100693850805,11.2341854145277,14,10,Autumn,7.9,37.15,54.91
2023-10-08 15:00:00,7.87828836536429,8.33401608309338,10.0771363474836,15,10,Autumn,8.0,27.83,68.16
2023-10-08 16:00:00,7.69404943484449,7.81939102079734,10.5584895586322,16,10,Autumn,8.7,24.89,78.99
2023-10-08 17:00:00,7.46626806931395,9.04638891268944,10.7367129055265,17,10,Autumn,9.8,22.91,88.37
2023-10-08 18:00:00,8.20923562403544,11.8590967922083,12.5939154882982,18,10,Autumn,11.5,20.74,97.47
2023-10-08 19:00:00,7.62763077982336,10.5905509597463,11.5131443285459,19,10,Autumn,9.8,19.6,99.78
2023-10-08 20:00:00,7.34718902413387,10.9469316106714,11.4983519963535,20,10,Autumn,9.8,18.38,99.9
2023-10-08 21:00:00,7.55329905566675,11.3438337140511,12.2310084527651,21,10,Autumn,11.1,17.31,99.9
2023-10-08 22:00:00,6.57291940220362,10.5047995648203,11.0195473917039,22,10,Autumn,9.0,16.76,99.9
2023-10-08 23:00:00,6.42013471198385,10.040315643998,10.7229533721791,23,10,Autumn,8.4,16.11,99.9
2023-10-09 00:00:00,6.26532046713289,9.34039491959391,10.4051661648976,0,10,Autumn,7.9,15.45,99.9
2023-10-09 01:00:00,6.17193065031613,9.75604823843445,10.5128990027281,1,10,Autumn,8.2,14.94,99.9
2023-10-09 02:00:00,5.85252531799375,9.3863787206688,10.1267478586543,2,10,Autumn,8.0,14.33,99.9
2023-10-09 03:00:00,5.83419992978621,9.71850724007792,10.3563793425084,3,10,Autumn,8.4,13.93,99.9
2023-10-09 04:00:00,5.62379614050567,9.30957497845372,9.89724378212896,4,10,Autumn,8.2,13.59,99.9
2023-10-09 05:00:00,5.93926083809713,9.87886956918996,9.74192157368224,5,10,Autumn,8.6,13.13,99.9
2023-10-09 06:00:00,6.34416838091038,10.4326693569739,10.8582196316365,6,10,Autumn,9.6,12.77,99.9
2023-10-09 07:00:00,6.89527759848161,11.2992610831364,12.1242914452945,7,10,Autumn,11.5,12.96,99.9
2023-10-09 08:00:00,8.16071588510423,13.5934741215497,13.5536310945224,8,10,Autumn,12.9,14.09,99.9
2023-10-09 09:00:00,7.7747264183483,11.5838819921791,12.7293450593601,9,10,Autumn,13.0,16.08,99.9
2023-10-09 10:00:00,8.48776384366925,9.78765864400229,12.2174029104554,10,10,Autumn,12.8,24.68,96.16
2023-10-09 11:00:00,8.99823053885993,8.79899091930601,10.7376833067789,11,10,Autumn,10.5,32.93,73.28
2023-10-09 12:00:00,9.21075365511948,9.05602723123763,10.9273365492066,12,10,Autumn,10.4,36.94,61.08
2023-10-09 13:00:00,9.43398980749753,9.70472318202431,11.2112046689092,13,10,Autumn,10.4,39.25,55.89
2023-10-09 14:00:00,9.69129296453026,9.70366388282278,11.04159756956,14,10,Autumn,11.9,37.91,54.92
2023-10-09 15:00:00,8.47836234761399,8.72183255166927,10.0632725973037,15,10,Autumn,12.4,28.57,71.93
2023-10-09 16:00:00,7.70381736404641,8.04746735842969,9.98044784557842,16,10,Autumn,12.2,25.77,81.03
2023-10-09 17:00:00,7.66535952168156,8.9774069155464,10.5305594358964,17,10,Autumn,12.5,23.78,88.8
2023-10-09 18:00:00,8.95752766377236,12.5361803359153,13.5733229867385,18,10,Autumn,14.0,21.45,97.44
2023-10-09 19:00:00,7.8987522864214,11.0825166857172,11.5512819479061,19,10,Autumn,12.6,20.12,99.9
2023-10-09 20:00:00,7.56946698313055,10.7679259428574,12.1550944342719,20,10,Autumn,13.2,18.9,99.9
2023-10-09 21:00:00,8.07785637470448,11.7943171150865,12.3373174223335,21,10,Autumn,13.4,17.82,99.9
2023-10-09 22:00:00,7.16576038608642,10.0856363973187,10.6961369288182,22,10,Autumn,13.0,17.26,99.9
2023-10-09 23:00:00,6.61240450700589,9.50753339178144,9.93321823235643,23,10,Autumn,11.8,16.5,99.9
2023-10-10 00:00:00,6.62784568210704,9.57512578037722,10.5413620456376,0,10,Autumn,11.4,15.79,99.9
2023-10-10 01:00:00,6.22732311335695,9.26008098623691,9.87326494109265,1,10,Autumn,11.4,15.19,99.9
2023-10-10 02:00:00,6.16536658297158,9.02360378576801,9.65324260656462,2,10,Autumn,11.4,14.58,99.9
2023-10-10 03:00:00,5.89193950503325,9.00768504337423,9.14322971687469,3,10,Autumn,11.4,14.15,99.9
2023-10-10 04:00:00,5.77549036370583,8.69693444042559,9.44580350952968,4,10,Autumn,11.4,13.73,99.9
2023-10-10 05:00:00,6.41856574624299,9.65386766631869,10.0231471710378,5,10,Autumn,11.3,13.17,99.9
2023-10-10 06:00:00,6.40541786398795,10.5109566299137,10.734196171333,6,10,Autumn,12.0,12.98,99.9
2023-10-10 07:00:00,7.0187853333388,11.3179225831647,11.8743481077364,7,10,Autumn,14.2,12.99,99.9
2023-10-10 08:00:00,7.96952778431681,13.4267537300322,13.8047222328245,8,10,Autumn,16.4,14.2,99.9
2023-10-10 09:00:00,8.25961605436917,11.4787123598562,12.9454202852633,9,10,Autumn,15.4,16.04,99.9
2023-10-10 10:00:00,8.24631888718199,9.57722682057094,11.3726067373849,10,10,Autumn,15.8,23.79,96.42
2023-10-10 11:00:00,8.97999091310511,9.08431804390302,10.7000474794749,11,10,Autumn,14.3,32.7,72.61
2023-10-10 12:00:00,8.93943255467328,9.16468161731072,10.1671639352777,12,10,Autumn,13.8,37.03,57.61
2023-10-10 13:00:00,9.46473800353458,9.20359919207979,10.4780840660745,13,10,Autumn,13.4,38.74,52.23
2023-10-10 14:00:00,9.72362638549567,8.96875949702281,10.5644746731424,14,10,Autumn,13.4,37.32,52.01
2023-10-10 15:00:00,8.45217635649463,8.50406091364551,9.87322555867423,15,10,Autumn,14.1,27.96,65.41
2023-10-10 16:00:00,8.13839813091319,8.54148807459077,9.98664232897795,16,10,Autumn,14.3,25.31,74.69
2023-10-10 17:00:00,7.82286588262314,8.93971568563801,10.0269887757776,17,10,Autumn,14.6,23.39,82.48
2023-10-10 18:00:00,8.00266966247917,10.0815270681243,11.5114957680588,18,10,Autumn,15.8,21.06,94.92
2023-10-10 19:00:00,8.37759897620148,10.7676398857236,12.0954277022864,19,10,Autumn,15.3,19.76,99.78
2023-10-10 20:00:00,7.84913086430572,10.6806369933631,11.9301661953924,20,10,Autumn,16.2,18.58,99.9
2023-10-10 21:00:00,7.76780398914402,10.6127701411681,11.1745548880984,21,10,Autumn,14.5,17.64,99.9
2023-10-10 22:00:00,7.77648110479066,10.6402144388382,11.5229298887315,22,10,Autumn,15.8,16.65,99.9
2023-10-10 23:00:00,7.10729383266968,9.86191572757897,10.4587053585978,23,10,Autumn,16.5,16.07,99.9
2023-10-11 00:00:00,7.07923646359842,9.6099307364499,10.1465351587747,0,10,Autumn,12.2,15.5,99.9
2023-10-11 01:00:00,6.94644262724204,9.23457200034173,9.82225037864506,1,10,Autumn,11.4,14.87,99.9
2023-10-11 02:00:00,6.94611777004682,9.13153267053794,9.69828780961801,2,10,Autumn,11.2,14.32,99.9
2023-10-11 03:00:00,6.96204387722192,9.43884301586112,9.68047972571133,3,10,Autumn,10.8,13.72,99.9
2023-10-11 04:00:00,7.35328770079972,9.87213956260365,10.6943011932703,4,10,Autumn,11.5,13.27,99.9
2023-10-11 05:00:00,7.12869619640708,9.7966771266188,10.110915466831,5,10,Autumn,11.0,12.95,99.9
2023-10-11 06:00:00,7.6050735967206,10.4353220643056,10.8373151051749,6,10,Autumn,12.9,12.63,99.9
2023-10-11 07:00:00,8.72546866899285,12.2934026808506,12.3399262505145,7,10,Autumn,18.6,12.57,99.9
2023-10-11 08:00:00,9.45586150751427,13.0614336583897,14.0730965487331,8,10,Autumn,21.1,13.82,99.9
2023-10-11 09:00:00,9.81482279942387,13.2032407164053,13.9349550447803,9,10,Autumn,17.3,15.6,99.9
2023-10-11 10:00:00,9.62839355475345,10.5137076726525,11.8603056694712,10,10,Autumn,15.4,23.11,96.54
2023-10-11 11:00:00,9.77708423625148,9.70336064679512,10.7399006829832,11,10,Autumn,12.4,32.81,70.47
2023-10-11 12:00:00,9.88255733608292,9.99543025226613,10.9110218789855,12,10,Autumn,11.0,36.99,56.94
2023-10-11 13:00:00,10.0741411479208,9.9418185133664,10.9879941880977,13,10,Autumn,11.0,39.17,51.37
2023-10-11 14:00:00,10.2890722598958,10.1096733989677,10.8484060800047,14,10,Autumn,11.2,37.82,52.15
2023-10-11 15:00:00,9.82053725572613,10.047330929518,11.3381503398599,15,10,Autumn,12.3,28.0,70.12
2023-10-11 16:00:00,10.0905790707731,10.5439679769272,12.3683434649592,16,10,Autumn,12.5,25.4,82.21
2023-10-11 17:00:00,10.4640478429273,11.1400894275971,13.1229808849864,17,10,Autumn,13.6,23.88,90.48
2023-10-11 18:00:00,11.0173174982485,13.6680959021642,14.4511147639781,18,10,Autumn,15.3,21.49,98.72
2023-10-11 19:00:00,10.6145598655228,12.9738247658318,13.4158724420334,19,10,Autumn,14.1,19.93,99.9
2023-10-11 20:00:00,10.1101785948158,11.8029356755309,12.0488196025537,20,10,Autumn,12.7,19.12,99.9
2023-10-11 21:00:00,10.101256435628,12.0250164537127,12.4538940545047,21,10,Autumn,12.9,18.0,99.9
2023-10-11 22:00:00,10.2973224893792,12.2218776992577,12.5302362679233,22,10,Autumn,12.0,16.83,99.9
2023-10-11 23:00:00,10.0217163050458,11.7102732143849,12.0145832539332,23,10,Autumn,11.0,15.97,99.9
2023-10-12 00:00:00,9.98558149522289,11.2750117431173,11.583656349365,0,10,Autumn,10.6,15.25,99.9
2023-10-12 01:00:00,9.90263429225173,11.0296313514217,11.3518386404348,1,10,Autumn,9.7,14.68,99.9
2023-10-12 02:00:00,10.0776170550616,11.0080731467068,11.3226787727031,2,10,Autumn,9.3,14.11,99.9
2023-10-12 03:00:00,10.2531686600736,11.1226787364751,11.1340945286893,3,10,Autumn,9.2,13.4,99.9
2023-10-12 04:00:00,10.5209862149761,11.1760797032145,11.2468393052905,4,10,Autumn,9.2,12.93,99.9
2023-10-12 05:00:00,10.7204864019715,11.2863544936601,11.3213034094549,5,10,Autumn,9.4,12.75,99.9
2023-10-12 06:00:00,10.9436946818896,11.2675402910441,11.3289898346366,6,10,Autumn,10.0,12.35,99.9
2023-10-12 07:00:00,11.2458647717955,11.4268241529333,11.4401130501341,7,10,Autumn,14.2,12.22,99.9
2023-10-12 08:00:00,11.3098183836738,11.4963290861124,11.5108736290523,8,10,Autumn,14.9,14.14,99.9
2023-10-12 09:00:00,12.7801540763378,15.1550229123271,15.7257209470683,9,10,Autumn,22.4,16.84,99.9
2023-10-12 10:00:00,11.4616730800407,12.4366380409366,12.9196207018422,10,10,Autumn,17.0,21.51,97.6
2023-10-12 11:00:00,10.6294941723441,10.8369237891844,11.3703625847033,11,10,Autumn,10.7,31.94,69.88
2023-10-12 12:00:00,10.5702448584831,10.6241417448446,10.898038938291,12,10,Autumn,9.1,36.54,55.46
2023-10-12 13:00:00,10.5954451616182,10.6865781489956,11.0787201448293,13,10,Autumn,9.5,37.94,51.88
2023-10-12 14:00:00,10.9309355500276,10.9815666160857,11.4341632042607,14,10,Autumn,10.8,37.11,53.9
2023-10-12 15:00:00,10.9825015894517,11.240692646673,11.86562748552,15,10,Autumn,12.1,27.81,70.87
2023-10-12 16:00:00,11.0724809750991,11.3197648661265,12.0689440198688,16,10,Autumn,12.1,25.05,85.28
2023-10-12 17:00:00,11.184717975774,11.6190931003325,12.200252490445,17,10,Autumn,12.1,23.25,93.51
2023-10-12 18:00:00,11.2687426432638,12.4595492263435,12.694299192831,18,10,Autumn,13.1,20.87,99.8
2023-10-12 19:00:00,11.3935424791823,12.6102354944703,12.8114079193767,19,10,Autumn,14.2,19.63,99.9
2023-10-12 20:00:00,11.3524559255016,12.518402836697,12.7128905115442,20,10,Autumn,12.2,18.28,99.9
2023-10-12 21:00:00,11.1374993687112,12.3369148580445,12.5284009215215,21,10,Autumn,13.7,17.44,99.9
2023-10-12 22:00:00,11.3121146563494,12.4093821483608,12.8407684942889,22,10,Autumn,30.2,16.57,99.9
2023-10-12 23:00:00,11.2148856753235,12.291183411102,12.3915997368481,23,10,Autumn,13.9,16.13,99.9
2023-10-13 00:00:00,11.0523483155285,12.107564223191,12.4258895026367,0,10,Autumn,10.5,15.39,99.9
2023-10-13 01:00:00,10.9599339391939,11.8508955533357,12.2419306356354,1,10,Autumn,8.9,14.94,99.9
2023-10-13 02:00:00,11.1222650716001,12.5577368265041,12.7888476662412,2,10,Autumn,9.1,14.33,99.9
2023-10-13 03:00:00,11.3295759142114,12.6627121801502,12.9508147945186,3,10,Autumn,10.0,13.93,99.9
2023-10-13 04:00:00,10.9946297764681,12.2663472945936,12.3917449512046,4,10,Autumn,8.8,13.54,99.9
2023-10-13 05:00:00,10.8998518908801,12.3717306357316,12.3949572913206,5,10,Autumn,8.6,13.06,99.9
2023-10-13 06:00:00,11.1038013068849,12.5992967787987,12.9736014010117,6,10,Autumn,10.4,12.72,99.9
2023-10-13 07:00:00,12.1241081976912,14.7925126237172,15.2215323347792,7,10,Autumn,36.2,12.67,99.9
2023-10-13 08:00:00,11.8648679458073,15.1010984869408,15.452819046422,8,10,Autumn,16.8,13.68,99.9
2023-10-13 09:00:00,11.5983230837333,14.1131067993676,14.8878391389958,9,10,Autumn,13.0,15.18,99.9
2023-10-13 10:00:00,11.1814975392576,12.5394115720369,13.1755299980233,10,10,Autumn,12.2,20.67,98.66
2023-10-13 11:00:00,10.7647496392407,11.0463921896137,11.808825514906,11,10,Autumn,11.0,32.43,67.78
2023-10-13 12:00:00,10.908169621597,11.4932880259464,12.6170030972627,12,10,Autumn,10.5,36.43,59.46
2023-10-13 13:00:00,11.112001187207,11.5293951110642,12.4680587707983,13,10,Autumn,10.6,38.8,57.07
2023-10-13 14:00:00,10.2284337327087,10.0566640606357,10.5338680187927,14,10,Autumn,8.0,36.31,44.68
2023-10-13 15:00:00,9.99718602416297,10.1505067187237,10.6274623818543,15,10,Autumn,7.2,29.49,49.04
2023-10-13 16:00:00,10.3309521356738,10.4743396838,11.2405159149103,16,10,Autumn,7.1,27.82,54.18
2023-10-13 17:00:00,10.5814167895116,10.8853213487664,11.8057911338765,17,10,Autumn,7.7,26.6,59.38
2023-10-13 18:00:00,10.6581073368349,10.9300638378789,12.3573155520317,18,10,Autumn,8.4,25.43,65.55
2023-10-13 19:00:00,10.7492856615812,11.3871214675097,13.0346549492544,19,10,Autumn,8.9,24.58,72.01
2023-10-13 20:00:00,11.0405070677474,11.4043541399107,13.3456785549772,20,10,Autumn,9.2,24.13,76.52
2023-10-13 21:00:00,10.7370669134807,11.370102296269,13.2437429751073,21,10,Autumn,8.7,23.6,76.42
2023-10-13 22:00:00,10.8825411529631,11.3065441114663,13.1934040397511,22,10,Autumn,8.6,23.48,77.1
2023-10-13 23:00:00,10.8375352457609,11.319250084976,13.4966927528253,23,10,Autumn,8.9,22.97,79.8
2023-10-14 00:00:00,11.4801463073366,13.5849915708664,14.4785606516432,0,10,Autumn,10.2,21.89,91.05
2023-10-14 01:00:00,11.7878723505107,14.7181304481592,15.2058628753177,1,10,Autumn,10.7,20.9,99.86
2023-10-14 02:00:00,11.5829063816016,15.0419362073842,15.7354740985769,2,10,Autumn,10.9,20.56,99.9
2023-10-14 03:00:00,11.7524997342187,14.9277277045621,15.4599335858637,3,10,Autumn,11.2,20.22,99.9
2023-10-14 04:00:00,11.9971062986215,15.0332976659663,15.4454565482372,4,10,Autumn,11.1,20.11,99.9
2023-10-14 05:00:00,12.1880525731397,15.3523364299438,16.1082116624187,5,10,Autumn,13.0,19.67,99.9
2023-10-14 06:00:00,12.0883133081405,15.400394490729,15.7720758604171,6,10,Autumn,11.3,19.28,99.9
2023-10-14 07:00:00,11.1438966111786,14.0318323306758,14.5114442654278,7,10,Autumn,9.7,17.72,99.9
2023-10-14 08:00:00,11.2647802435987,14.4499792088938,14.7929313738328,8,10,Autumn,9.5,16.91,99.9
2023-10-14 09:00:00,11.8759519651061,15.0402517842848,15.7597585522119,9,10,Autumn,10.9,18.28,99.9
2023-10-14 10:00:00,12.6682592737864,16.6042156075759,17.6241931457842,10,10,Autumn,12.0,19.13,99.9
2023-10-14 11:00:00,12.8237319180872,16.8939374935036,17.7279449070687,11,10,Autumn,12.4,18.85,99.9
2023-10-14 12:00:00,12.7424457688168,16.4566902618081,17.3774289128664,12,10,Autumn,12.0,19.44,99.9
2023-10-14 13:00:00,12.4627552875831,16.1662291516038,17.2406856882082,13,10,Autumn,12.7,20.88,99.9
2023-10-14 14:00:00,11.8865906880731,14.7527884864375,15.5751504029659,14,10,Autumn,11.4,21.9,99.9
2023-10-14 15:00:00,11.9913463427741,13.8251197069141,15.2962342657682,15,10,Autumn,11.4,21.56,99.9
2023-10-14 16:00:00,12.2162491310676,14.0361201158755,15.389257102186,16,10,Autumn,12.1,20.67,99.9
2023-10-14 17:00:00,11.4586601847736,13.56179084113,15.1049714263786,17,10,Autumn,10.7,19.72,99.9
2023-10-14 18:00:00,9.59988527046463,10.570081944174,11.1169973659348,18,10,Autumn,6.4,17.91,99.9
2023-10-14 19:00:00,7.79132946184316,7.9055230061286,8.19330723705802,19,10,Autumn,1.7,16.56,99.9
2023-10-14 20:00:00,7.22690203854601,7.39313450795557,7.45741289454916,20,10,Autumn,1.3,16.08,99.9
2023-10-14 21:00:00,6.70079639501203,6.94060955339161,6.98984078654216,21,10,Autumn,1.6,15.54,99.9
2023-10-14 22:00:00,6.32308795350672,6.5903328666524,6.68856016686515,22,10,Autumn,1.5,15.52,99.9
2023-10-14 23:00:00,5.951886403258,6.28533590514597,6.3896518203278,23,10,Autumn,1.5,15.27,99.9
2023-10-15 00:00:00,5.64242644214161,5.95957412624346,6.24910054457552,0,10,Autumn,1.9,14.97,99.9
2023-10-15 01:00:00,5.43741221244948,5.73786138785814,5.91877341726751,1,10,Autumn,2.1,14.78,99.9
2023-10-15 02:00:00,5.17608693555321,5.54228296251198,5.91324879647931,2,10,Autumn,2.2,14.46,99.9
2023-10-15 03:00:00,5.01993373511063,5.52162867213195,5.99257225530096,3,10,Autumn,2.6,13.94,99.9
2023-10-15 04:00:00,4.85281635628432,5.37804576009792,6.13865517010965,4,10,Autumn,3.0,13.43,99.9
2023-10-15 05:00:00,5.01029558901411,5.83725472769208,6.62172361127525,5,10,Autumn,3.4,13.24,99.9
2023-10-15 06:00:00,5.35951539681129,7.03332798997575,7.86459624519982,6,10,Autumn,3.9,13.13,99.9
2023-10-15 07:00:00,6.34030904259598,9.5458646052718,10.2582225952731,7,10,Autumn,5.1,12.91,99.9
2023-10-15 08:00:00,6.00749393137751,8.8385648969959,9.2944379913816,8,10,Autumn,4.8,13.55,99.9
2023-10-15 09:00:00,5.8768469352412,8.02012045519552,8.84380599650525,9,10,Autumn,4.6,14.84,99.9
2023-10-15 10:00:00,5.30123024645517,6.08091985614362,6.52538057871901,10,10,Autumn,3.9,16.41,99.9
2023-10-15 11:00:00,5.81381587330454,5.79695361538965,6.58598987582622,11,10,Autumn,3.3,21.17,90.16
2023-10-15 12:00:00,6.10689685028194,6.0720017600799,6.68055338480438,12,10,Autumn,3.0,23.72,75.93
2023-10-15 13:00:00,5.99993836378629,6.01550606167036,6.4688456562026,13,10,Autumn,2.8,23.6,73.7
2023-10-15 14:00:00,5.54327283527124,5.63731664275838,6.14532326918739,14,10,Autumn,2.9,21.39,77.75
2023-10-15 15:00:00,4.77011622385622,5.06607014496842,5.41171359063315,15,10,Autumn,3.0,18.44,86.78
2023-10-15 16:00:00,4.48474412910441,4.65211110774575,5.23839118365342,16,10,Autumn,2.7,17.37,89.85
2023-10-15 17:00:00,4.08567192068443,4.33749865810964,4.63110260947639,17,10,Autumn,2.5,15.86,91.71
2023-10-15 18:00:00,3.78863155535606,4.10359043998309,4.64894278009395,18,10,Autumn,2.4,14.7,93.61
2023-10-15 19:00:00,3.61208932350403,3.92236783667486,4.75461772048866,19,10,Autumn,2.2,14.18,94.15
2023-10-15 20:00:00,3.46744395511963,3.90752571967331,4.83346156578635,20,10,Autumn,2.3,13.6,95.33
2023-10-15 21:00:00,3.28448915437971,4.14419882919491,5.05523358614826,21,10,Autumn,2.5,13.05,97.75
2023-10-15 22:00:00,3.30639449001283,4.19952292552,4.95920519772956,22,10,Autumn,2.6,12.36,99.58
2023-10-15 23:00:00,3.23331041214845,3.94311806223485,4.87048887686331,23,10,Autumn,2.6,11.33,99.9
2023-10-16 00:00:00,3.09038019514226,4.08263162710614,4.8431229385254,0,10,Autumn,2.4,10.81,99.9
2023-10-16 01:00:00,3.03734108557817,3.89328173341076,4.70876390759603,1,10,Autumn,2.4,10.64,99.9
2023-10-16 02:00:00,2.89445247052325,3.78155518533356,4.78476847054356,2,10,Autumn,2.4,10.25,99.9
2023-10-16 03:00:00,2.8249524743734,3.5359119394548,4.77038058929492,3,10,Autumn,2.4,9.97,99.9
2023-10-16 04:00:00,2.95262540964415,4.12464574761857,4.79278919395079,4,10,Autumn,2.5,9.89,99.9
2023-10-16 05:00:00,3.26243962148576,4.60010486727018,5.46615871066731,5,10,Autumn,2.8,9.9,99.9
2023-10-16 06:00:00,3.44804193001807,5.49742982514767,6.42195420432134,6,10,Autumn,3.4,9.62,99.9
2023-10-16 07:00:00,3.75196218136217,6.13273466159512,6.62327631167835,7,10,Autumn,4.1,9.52,99.9
2023-10-16 08:00:00,4.1028109787317,7.00251183367057,7.34987309251778,8,10,Autumn,4.2,10.72,99.9
2023-10-16 09:00:00,4.39743342698567,6.66198512186836,7.32087193525218,9,10,Autumn,4.5,12.65,99.9
2023-10-16 10:00:00,4.60218664554603,5.57771920109235,6.58936126211182,10,10,Autumn,4.4,15.37,99.9
2023-10-16 11:00:00,4.97336522233062,5.92317540061239,6.98214567261159,11,10,Autumn,4.2,17.56,97.93
2023-10-16 12:00:00,4.95101188943122,5.41986790291753,7.06505285300273,12,10,Autumn,3.9,18.1,94.89
2023-10-16 13:00:00,6.02857897275486,6.52764834194499,7.23975948711363,13,10,Autumn,4.0,21.15,89.65
2023-10-16 14:00:00,5.98572964227103,6.20907413043564,7.59992458207556,14,10,Autumn,3.8,21.76,85.16
2023-10-16 15:00:00,5.26279831940436,5.37487301888289,7.48580583090651,15,10,Autumn,4.3,18.56,93.05
2023-10-16 16:00:00,5.22210113751912,5.01371569486929,8.16736504635131,16,10,Autumn,5.3,16.85,97.04
2023-10-16 17:00:00,5.02187381784408,5.03347454497386,8.41474509575585,17,10,Autumn,4.9,15.68,99.5
2023-10-16 18:00:00,6.00686701886136,7.88825590614418,9.74678722852634,18,10,Autumn,5.7,14.48,99.9
2023-10-16 19:00:00,6.76594805790541,11.4872450013674,12.1933486235142,19,10,Autumn,6.8,13.28,99.9
2023-10-16 20:00:00,6.92969888567849,11.5588553861323,13.068404366784,20,10,Autumn,7.1,12.33,99.9
2023-10-16 21:00:00,7.17423377716645,11.8728684884326,12.9018383228551,21,10,Autumn,7.0,11.69,99.9
2023-10-16 22:00:00,7.43242562978683,12.0676415737276,13.8097110723633,22,10,Autumn,6.8,11.1,99.9
2023-10-16 23:00:00,6.47776962330297,10.9020804434447,11.5323327863086,23,10,Autumn,6.0,10.67,99.9
2023-10-17 00:00:00,5.98750438719614,11.101710047501,11.2202370211061,0,10,Autumn,5.9,10.12,99.9
2023-10-17 01:00:00,7.31825458245865,12.7261984541031,13.3370133988415,1,10,Autumn,7.4,9.65,99.9
2023-10-17 02:00:00,5.92217202830391,11.5736227166495,11.8956959238122,2,10,Autumn,6.3,9.4,99.9
2023-10-17 03:00:00,6.05316353936238,11.8650498987672,12.2153309919736,3,10,Autumn,6.9,9.13,99.9
2023-10-17 04:00:00,5.58262429847986,10.5421778403435,10.7842030838138,4,10,Autumn,5.5,8.87,99.9
2023-10-17 05:00:00,5.68825289044445,11.1077260462497,10.8007765320811,5,10,Autumn,5.8,8.92,99.9
2023-10-17 06:00:00,5.91024894207849,10.8286262521083,10.4290475883094,6,10,Autumn,5.9,8.79,99.9
2023-10-17 07:00:00,7.27132277934985,12.8937788675128,14.6992738458553,7,10,Autumn,7.2,9.06,99.9
2023-10-17 08:00:00,9.14816127680218,16.0899166805399,17.2564053140645,8,10,Autumn,9.5,10.47,99.9
2023-10-17 09:00:00,8.4378180679807,13.7815121861963,15.3761597798254,9,10,Autumn,8.8,11.96,99.9
2023-10-17 10:00:00,7.07711466944749,10.5292404815966,12.435803372006,10,10,Autumn,7.8,15.0,99.9
2023-10-17 11:00:00,8.0106173411965,8.37988574809842,11.3315866924245,11,10,Autumn,6.6,22.27,90.91
2023-10-17 12:00:00,7.91945380702808,8.43539706710717,10.9375586580232,12,10,Autumn,8.3,22.23,89.91
2023-10-17 13:00:00,8.42071953996921,8.26545842477892,11.3795804403332,13,10,Autumn,8.9,25.35,81.27
