date,microsensor_pm25,hourofday,monthofyear,season,reference_pm25,temperature,humidity
2023-01-15 10:00:00,22.6856295945765,10,1,Winter,15.2,8.98,99.9
2023-01-15 11:00:00,3.60073709895818,11,1,Winter,2.0,10.63,99.66
2023-01-15 12:00:00,3.32002194359521,12,1,Winter,0.8,9.71,99.89
2023-01-15 13:00:00,5.60400240063887,13,1,Winter,2.8,8.28,99.9
2023-01-15 14:00:00,3.04838740588998,14,1,Winter,1.1,6.95,99.9
2023-01-15 15:00:00,3.57001811821158,15,1,Winter,1.8,6.9,99.9
2023-01-15 16:00:00,4.03463873726961,16,1,Winter,2.5,6.71,99.9
2023-01-15 17:00:00,5.73708454394276,17,1,Winter,3.1,5.57,99.9
2023-01-15 18:00:00,12.2169440795568,18,1,Winter,6.8,4.28,99.9
2023-01-15 19:00:00,29.5183836906373,19,1,Winter,15.9,3.58,99.9
2023-01-15 20:00:00,34.5863678700576,20,1,Winter,21.0,3.57,99.9
2023-01-15 21:00:00,33.7318115231575,21,1,Winter,21.4,2.93,99.9
2023-01-15 22:00:00,35.1872967328356,22,1,Winter,21.8,2.62,99.9
2023-01-15 23:00:00,35.4246035621263,23,1,Winter,22.2,2.91,99.9
2023-01-16 00:00:00,33.4363720268399,0,1,Winter,21.6,2.01,99.9
2023-01-16 01:00:00,34.6032856004888,1,1,Winter,21.7,1.93,99.9
2023-01-16 02:00:00,34.6146813377962,2,1,Winter,23.8,2.09,99.9
2023-01-16 03:00:00,26.6900751333385,3,1,Winter,16.8,1.68,99.9
2023-01-16 04:00:00,22.1776966473478,4,1,Winter,13.4,1.07,99.9
2023-01-16 05:00:00,18.0218955492621,5,1,Winter,10.7,0.62,99.9
2023-01-16 06:00:00,12.3804583872813,6,1,Winter,8.5,0.4,99.9
2023-01-16 07:00:00,10.2746423042112,7,1,Winter,7.2,0.86,99.9
2023-01-16 08:00:00,11.7727779948364,8,1,Winter,7.5,1.91,99.9
2023-01-16 09:00:00,4.23800091858663,9,1,Winter,4.0,5.19,99.9
2023-01-16 10:00:00,3.73889654119083,10,1,Winter,2.2,6.79,99.9
2023-01-16 11:00:00,3.47139073878732,11,1,Winter,2.2,8.24,98.98
2023-01-16 12:00:00,3.52739509436445,12,1,Winter,1.6,9.83,95.63
2023-01-16 13:00:00,3.69375950386057,13,1,Winter,1.4,12.94,78.13
2023-01-16 14:00:00,3.33901334330012,14,1,Winter,1.4,10.74,76.32
2023-01-16 15:00:00,3.898728156978,15,1,Winter,2.4,10.25,78.64
2023-01-16 16:00:00,3.11251268429455,16,1,Winter,1.7,9.15,90.5
2023-01-16 17:00:00,3.86488472257927,17,1,Winter,2.3,8.2,96.83
2023-01-16 18:00:00,4.93291005240732,18,1,Winter,3.7,7.3,99.9
2023-01-16 19:00:00,6.93762471966017,19,1,Winter,4.9,7.03,99.9
2023-01-16 20:00:00,17.6596090196943,20,1,Winter,12.8,6.56,99.9
2023-01-16 21:00:00,12.8418786626279,21,1,Winter,10.2,6.4,99.9
2023-01-16 22:00:00,12.9236884102748,22,1,Winter,8.5,5.71,99.9
2023-01-16 23:00:00,14.6660428178597,23,1,Winter,10.9,5.45,99.9
2023-01-17 00:00:00,16.126960468444,0,1,Winter,11.8,5.24,99.9
2023-01-17 01:00:00,22.3137672946974,1,1,Winter,14.1,4.79,99.9
2023-01-17 02:00:00,21.9007703223231,2,1,Winter,14.6,3.94,99.9
2023-01-17 03:00:00,19.428983393278,3,1,Winter,12.8,3.91,99.9
2023-01-17 04:00:00,15.9598661486895,4,1,Winter,11.2,3.95,99.9
2023-01-17 05:00:00,13.6981516822341,5,1,Winter,9.1,3.97,99.9
2023-01-17 06:00:00,11.8521454610158,6,1,Winter,8.3,3.76,99.9
2023-01-17 07:00:00,10.4827770986395,7,1,Winter,7.6,3.58,99.9
2023-01-17 08:00:00,10.006919628837,8,1,Winter,7.8,3.59,99.9
2023-01-17 09:00:00,7.65736023591362,9,1,Winter,6.2,3.68,99.9
2023-01-17 10:00:00,8.18369845622174,10,1,Winter,5.4,4.1,99.9
2023-01-17 11:00:00,7.09774363054362,11,1,Winter,5.1,4.9,99.9
2023-01-17 12:00:00,8.43863965441937,12,1,Winter,4.9,6.86,99.9
2023-01-17 13:00:00,10.9737293874809,13,1,Winter,7.8,9.01,99.9
2023-01-17 14:00:00,6.91223894876343,14,1,Winter,5.9,8.44,99.9
2023-01-17 15:00:00,9.04303802163062,15,1,Winter,6.4,7.8,99.9
2023-01-17 16:00:00,10.9192325358903,16,1,Winter,8.2,7.17,99.9
2023-01-17 17:00:00,12.9908223434272,17,1,Winter,8.7,6.28,99.9
2023-01-17 18:00:00,17.2301678333079,18,1,Winter,11.1,5.8,99.9
2023-01-17 19:00:00,19.5973880960708,19,1,Winter,13.1,5.28,99.9
2023-01-17 20:00:00,18.94595223953,20,1,Winter,13.2,5.49,99.9
2023-01-17 21:00:00,21.5580317482945,21,1,Winter,14.1,5.28,99.9
2023-01-17 22:00:00,14.3176986560657,22,1,Winter,9.9,5.1,99.9
2023-01-17 23:00:00,4.51368452071754,23,1,Winter,2.9,4.75,99.9
2023-01-18 00:00:00,7.39619723225095,0,1,Winter,4.9,4.55,99.9
2023-01-18 01:00:00,8.90779983722875,1,1,Winter,6.0,4.1,99.9
2023-01-18 02:00:00,9.55967144831379,2,1,Winter,6.1,4.0,99.9
2023-01-18 03:00:00,11.1118488148368,3,1,Winter,7.6,4.32,99.9
2023-01-18 04:00:00,12.6259595085894,4,1,Winter,7.8,4.13,99.9
2023-01-18 05:00:00,10.8142036601158,5,1,Winter,8.0,3.83,99.9
2023-01-18 06:00:00,10.5666550794823,6,1,Winter,6.6,3.79,99.9
2023-01-18 07:00:00,11.3259975575587,7,1,Winter,7.5,3.24,99.9
2023-01-18 08:00:00,14.2312568220771,8,1,Winter,12.6,3.44,99.9
2023-01-18 09:00:00,12.3004192024391,9,1,Winter,8.7,3.99,99.9
2023-01-18 10:00:00,16.4397101420382,10,1,Winter,10.1,6.06,99.9
2023-01-18 11:00:00,5.21238293095236,11,1,Winter,5.8,6.38,99.9
2023-01-18 12:00:00,5.63254866615881,12,1,Winter,2.9,5.42,99.9
2023-01-18 13:00:00,2.86879478712646,13,1,Winter,2.9,3.97,99.9
2023-01-18 14:00:00,2.15114135311918,14,1,Winter,1.9,2.77,99.9
2023-01-18 15:00:00,2.46915356531585,15,1,Winter,3.4,2.51,99.9
2023-01-18 16:00:00,4.1551400230096,16,1,Winter,3.3,2.71,99.9
2023-01-18 17:00:00,5.89485135956397,17,1,Winter,5.3,2.77,99.9
2023-01-18 18:00:00,6.7558419593521,18,1,Winter,5.6,3.02,99.9
2023-01-18 19:00:00,10.0098782844433,19,1,Winter,8.1,2.88,99.9
2023-01-18 20:00:00,11.8283701919568,20,1,Winter,9.7,2.54,99.9
2023-01-18 21:00:00,11.8105702967768,21,1,Winter,9.1,2.6,99.9
2023-01-18 22:00:00,14.8111563565027,22,1,Winter,10.2,2.14,99.9
2023-01-18 23:00:00,15.509430990235,23,1,Winter,10.8,2.27,99.9
2023-01-19 00:00:00,14.707659396503,0,1,Winter,12.2,2.06,99.9
2023-01-19 01:00:00,14.9547886374185,1,1,Winter,11.1,1.76,99.9
2023-01-19 02:00:00,15.9409557033618,2,1,Winter,11.2,1.1,99.9
2023-01-19 03:00:00,21.1635267607062,3,1,Winter,13.3,0.72,99.9
2023-01-19 04:00:00,22.6574195135244,4,1,Winter,15.3,0.42,99.9
2023-01-19 05:00:00,16.2693070477174,5,1,Winter,12.4,-0.4,99.9
2023-01-19 06:00:00,12.7426957163283,6,1,Winter,9.6,-0.65,99.9
2023-01-19 07:00:00,10.3357113625302,7,1,Winter,8.2,-0.66,99.9
2023-01-19 08:00:00,12.841581901187,8,1,Winter,9.9,-0.32,99.9
2023-01-19 09:00:00,14.3596262874116,9,1,Winter,11.4,1.62,99.9
2023-01-19 10:00:00,15.2256567078306,10,1,Winter,12.1,3.34,99.89
2023-01-19 11:00:00,12.7618614943257,11,1,Winter,10.7,4.56,98.3
2023-01-19 12:00:00,12.578361031136,12,1,Winter,9.6,5.49,95.49
2023-01-19 13:00:00,12.5608133121761,13,1,Winter,9.9,7.58,90.34
2023-01-19 14:00:00,11.6163736511961,14,1,Winter,9.4,8.07,82.58
2023-01-19 15:00:00,9.53549476384981,15,1,Winter,8.6,7.36,79.23
2023-01-19 16:00:00,10.9254798236962,16,1,Winter,8.8,4.36,89.2
2023-01-19 17:00:00,12.4638909440442,17,1,Winter,9.9,2.76,95.77
2023-01-19 18:00:00,15.8427408200356,18,1,Winter,13.0,1.81,99.81
2023-01-19 19:00:00,18.9487555235214,19,1,Winter,14.5,1.01,99.9
2023-01-19 20:00:00,22.2259099056187,20,1,Winter,17.5,0.63,99.9
2023-01-19 21:00:00,22.0835825684288,21,1,Winter,18.1,-0.18,99.9
2023-01-19 22:00:00,21.9385094378905,22,1,Winter,18.4,-0.54,99.9
2023-01-19 23:00:00,19.4125941973217,23,1,Winter,16.9,-1.04,99.9
2023-01-20 00:00:00,18.8449359896258,0,1,Winter,16.6,-1.56,99.9
2023-01-20 01:00:00,17.0635899067012,1,1,Winter,14.8,-1.95,99.9
2023-01-20 02:00:00,14.2521067192935,2,1,Winter,13.0,-2.26,99.9
2023-01-20 03:00:00,16.4122357581093,3,1,Winter,13.8,-2.2,99.9
2023-01-20 04:00:00,11.4497458306291,4,1,Winter,10.2,-2.25,99.9
2023-01-20 05:00:00,7.88184517950705,5,1,Winter,7.9,-2.47,99.9
2023-01-20 06:00:00,7.5142627755625,6,1,Winter,7.3,-2.83,99.9
2023-01-20 07:00:00,8.45930951711405,7,1,Winter,8.4,-3.01,99.9
2023-01-20 08:00:00,9.20538832456067,8,1,Winter,9.2,-2.85,99.9
2023-01-20 09:00:00,9.79687462994732,9,1,Winter,10.1,-1.19,99.14
2023-01-20 10:00:00,10.1567780784503,10,1,Winter,8.8,0.76,95.19
2023-01-20 11:00:00,11.0637256254889,11,1,Winter,9.8,2.31,92.99
2023-01-20 12:00:00,12.6228984360788,12,1,Winter,10.7,3.25,92.11
2023-01-20 13:00:00,11.3521179030256,13,1,Winter,10.2,3.64,90.86
2023-01-20 14:00:00,9.56133054931536,14,1,Winter,8.7,3.4,88.42
2023-01-20 15:00:00,10.2123453750563,15,1,Winter,9.2,3.53,87.62
2023-01-20 16:00:00,10.124242867862,16,1,Winter,9.6,3.22,87.22
2023-01-20 17:00:00,11.3842782587868,17,1,Winter,9.6,2.63,88.81
2023-01-20 18:00:00,12.2508755985229,18,1,Winter,10.6,2.13,91.07
2023-01-20 19:00:00,12.8871092538557,19,1,Winter,10.6,1.92,90.8
2023-01-20 20:00:00,21.8810954849426,20,1,Winter,16.1,1.26,93.89
2023-01-20 21:00:00,22.506692151932,21,1,Winter,18.2,0.55,97.95
2023-01-20 22:00:00,22.4352272236177,22,1,Winter,16.9,0.17,98.86
2023-01-20 23:00:00,21.447710038932,23,1,Winter,16.8,0.4,98.95
2023-01-21 00:00:00,19.0319523497582,0,1,Winter,15.2,0.4,99.63
2023-01-21 01:00:00,17.5581482220703,1,1,Winter,13.6,0.37,99.57
2023-01-21 02:00:00,15.5736690235422,2,1,Winter,12.8,0.22,99.9
2023-01-21 03:00:00,13.0119602092407,3,1,Winter,11.0,-0.18,99.9
2023-01-21 04:00:00,11.9247705886357,4,1,Winter,9.8,-0.52,99.86
2023-01-21 05:00:00,10.583407896561,5,1,Winter,9.3,-1.09,99.83
2023-01-21 06:00:00,9.404962112597,6,1,Winter,8.1,-1.23,98.52
2023-01-21 07:00:00,8.48907380339604,7,1,Winter,7.5,-1.68,98.38
2023-01-21 08:00:00,8.64396564794516,8,1,Winter,7.5,-2.07,98.35
2023-01-21 09:00:00,10.10312215714,9,1,Winter,8.4,-0.54,96.05
2023-01-21 10:00:00,11.9651155685171,10,1,Winter,9.3,1.63,91.65
2023-01-21 11:00:00,14.1645799527881,11,1,Winter,10.7,3.17,88.38
2023-01-21 12:00:00,15.3336619270861,12,1,Winter,11.6,3.85,84.61
2023-01-21 13:00:00,14.5146234863516,13,1,Winter,11.0,5.14,77.35
2023-01-21 14:00:00,12.4936807013153,14,1,Winter,9.4,5.81,70.12
2023-01-21 15:00:00,11.9081377951547,15,1,Winter,8.8,3.84,75.82
2023-01-21 16:00:00,11.396994603529,16,1,Winter,8.5,3.49,78.29
2023-01-21 17:00:00,11.9269432531529,17,1,Winter,9.9,2.87,82.2
2023-01-21 18:00:00,12.109181367433,18,1,Winter,9.5,2.94,83.48
2023-01-21 19:00:00,19.5761652631317,19,1,Winter,13.1,2.73,87.79
2023-01-21 20:00:00,22.5893110110628,20,1,Winter,16.5,2.45,91.34
2023-01-21 21:00:00,21.3104625727069,21,1,Winter,15.6,2.18,93.21
2023-01-21 22:00:00,23.6767466080894,22,1,Winter,16.8,1.88,94.45
2023-01-21 23:00:00,20.3695142605085,23,1,Winter,15.5,1.55,94.88
2023-01-22 00:00:00,17.8866592594483,0,1,Winter,14.0,1.26,95.1
2023-01-22 01:00:00,14.9689502142362,1,1,Winter,11.8,0.95,95.0
2023-01-22 02:00:00,15.6568607313548,2,1,Winter,12.3,1.03,94.86
2023-01-22 03:00:00,15.11242630841,3,1,Winter,12.1,0.97,94.51
2023-01-22 04:00:00,13.7709984850635,4,1,Winter,11.0,0.55,94.68
2023-01-22 05:00:00,13.5454947946046,5,1,Winter,10.5,0.18,94.96
2023-01-22 06:00:00,12.5776324007574,6,1,Winter,10.2,-0.11,96.74
2023-01-22 07:00:00,12.4010301692727,7,1,Winter,9.4,-0.35,98.65
2023-01-22 08:00:00,12.1565877957211,8,1,Winter,9.7,-0.32,98.2
2023-01-22 09:00:00,10.5144744890738,9,1,Winter,8.7,-0.07,96.51
2023-01-22 10:00:00,10.6048221210424,10,1,Winter,8.6,0.55,92.98
2023-01-22 11:00:00,11.5718087167051,11,1,Winter,9.5,1.33,90.49
2023-01-22 12:00:00,11.0109496202551,12,1,Winter,9.1,1.91,86.89
2023-01-22 13:00:00,11.1966919837121,13,1,Winter,9.2,1.96,86.41
2023-01-22 14:00:00,14.2836955341093,14,1,Winter,11.1,2.49,85.76
2023-01-22 15:00:00,15.9371984404363,15,1,Winter,12.2,2.69,91.05
2023-01-22 16:00:00,19.1449978033092,16,1,Winter,13.2,2.55,96.02
2023-01-22 17:00:00,22.345340435607,17,1,Winter,17.1,2.01,95.57
2023-01-22 18:00:00,30.1210271469835,18,1,Winter,21.0,1.91,95.39
2023-01-22 19:00:00,35.1550872345824,19,1,Winter,27.9,1.84,96.5
2023-01-22 20:00:00,34.4228033008157,20,1,Winter,26.0,1.71,97.38
2023-01-22 21:00:00,38.5276495785988,21,1,Winter,28.7,1.61,97.68
2023-01-22 22:00:00,36.2390156142313,22,1,Winter,30.6,1.63,96.96
2023-01-22 23:00:00,25.0437056051751,23,1,Winter,19.6,1.41,95.08
2023-01-23 00:00:00,20.8205650598358,0,1,Winter,16.0,1.19,94.3
2023-01-23 01:00:00,18.6332361271986,1,1,Winter,14.6,0.92,93.99
2023-01-23 02:00:00,16.1885056770366,2,1,Winter,13.0,0.66,93.28
2023-01-23 03:00:00,14.6607274154534,3,1,Winter,12.0,0.39,92.65
2023-01-23 04:00:00,14.2563464619547,4,1,Winter,11.4,0.25,92.23
2023-01-23 05:00:00,12.912482550422,5,1,Winter,10.6,0.08,91.98
2023-01-23 06:00:00,12.8330701228167,6,1,Winter,10.9,-0.12,92.43
2023-01-23 07:00:00,12.7431564893631,7,1,Winter,11.0,-0.26,92.71
2023-01-23 08:00:00,13.2387356164696,8,1,Winter,11.9,-0.29,92.57
2023-01-23 09:00:00,12.2620954967653,9,1,Winter,11.2,-0.13,91.4
2023-01-23 10:00:00,13.7078606883768,10,1,Winter,12.2,0.35,90.71
2023-01-23 11:00:00,15.751418781222,11,1,Winter,12.9,1.36,88.34
2023-01-23 12:00:00,17.0129972120076,12,1,Winter,13.7,2.44,83.89
2023-01-23 13:00:00,19.0561718359356,13,1,Winter,15.0,3.31,83.14
2023-01-23 14:00:00,22.3705294803639,14,1,Winter,16.5,4.07,82.53
2023-01-23 15:00:00,24.18293698838,15,1,Winter,18.2,3.9,84.76
2023-01-23 16:00:00,25.6826572532128,16,1,Winter,17.0,3.37,90.54
2023-01-23 17:00:00,25.2915009897518,17,1,Winter,16.6,2.93,93.09
2023-01-23 18:00:00,28.2788608789704,18,1,Winter,17.9,2.82,93.74
2023-01-23 19:00:00,34.1381270526097,19,1,Winter,22.9,2.87,93.32
2023-01-23 20:00:00,35.8640079083734,20,1,Winter,24.1,2.72,94.16
2023-01-23 21:00:00,36.1087734922705,21,1,Winter,24.1,2.62,94.55
2023-01-23 22:00:00,45.4244529707619,22,1,Winter,32.1,2.44,95.98
2023-01-23 23:00:00,46.0367610646649,23,1,Winter,35.1,2.27,96.81
2023-01-24 00:00:00,43.8936781464505,0,1,Winter,32.2,2.12,97.66
2023-01-24 01:00:00,37.1116774908521,1,1,Winter,25.8,1.0,99.2
2023-01-24 02:00:00,31.8080320375107,2,1,Winter,21.8,0.69,99.55
2023-01-24 03:00:00,31.0736398414418,3,1,Winter,21.1,0.53,99.51
2023-01-24 04:00:00,30.581161483638,4,1,Winter,20.8,0.38,99.15
2023-01-24 05:00:00,31.7520758375741,5,1,Winter,21.5,0.2,99.65
2023-01-24 06:00:00,32.6300200210167,6,1,Winter,22.2,-0.14,99.87
2023-01-24 07:00:00,30.8679207565981,7,1,Winter,23.4,-0.59,99.9
2023-01-24 08:00:00,33.0558308566203,8,1,Winter,27.0,-1.08,99.9
2023-01-24 09:00:00,37.4391716257071,9,1,Winter,28.4,1.33,98.48
2023-01-24 10:00:00,42.2466271965098,10,1,Winter,34.3,3.98,94.27
2023-01-24 11:00:00,37.0896685423527,11,1,Winter,26.9,4.76,89.84
2023-01-24 12:00:00,33.0147983341217,12,1,Winter,23.0,6.36,82.04
2023-01-24 13:00:00,29.1117443795118,13,1,Winter,19.6,7.76,74.62
2023-01-24 14:00:00,31.2580942917105,14,1,Winter,21.7,8.18,73.88
2023-01-24 15:00:00,31.8354941171092,15,1,Winter,22.6,8.32,72.45
2023-01-24 16:00:00,31.9361593901663,16,1,Winter,22.1,6.09,81.61
2023-01-24 17:00:00,35.3445254204986,17,1,Winter,24.0,4.17,90.72
2023-01-24 18:00:00,39.1188870936087,18,1,Winter,27.3,2.4,97.46
2023-01-24 19:00:00,47.8922222499789,19,1,Winter,34.1,2.66,99.44
2023-01-24 20:00:00,50.0820592459944,20,1,Winter,38.3,2.85,99.48
2023-01-24 21:00:00,50.2824786316068,21,1,Winter,38.6,2.54,99.4
2023-01-24 22:00:00,53.2501246594708,22,1,Winter,40.3,1.95,99.83
2023-01-24 23:00:00,55.1530168517284,23,1,Winter,42.5,1.12,99.9
2023-01-25 00:00:00,56.2991116879023,0,1,Winter,45.3,1.35,99.9
2023-01-25 01:00:00,48.4360924318424,1,1,Winter,34.4,1.85,99.9
2023-01-25 02:00:00,52.1147206540786,2,1,Winter,39.1,1.94,99.9
2023-01-25 03:00:00,49.2791151749322,3,1,Winter,36.3,2.02,99.9
2023-01-25 04:00:00,46.1300513723354,4,1,Winter,32.0,1.74,99.9
2023-01-25 05:00:00,46.3278390111372,5,1,Winter,31.8,1.6,99.9
2023-01-25 06:00:00,46.044816686778,6,1,Winter,32.3,1.51,99.9
2023-01-25 07:00:00,46.0843475034216,7,1,Winter,32.3,1.39,99.9
2023-01-25 08:00:00,45.8833548481647,8,1,Winter,34.4,1.45,99.9
2023-01-25 09:00:00,45.9982354180385,9,1,Winter,32.9,1.94,99.9
2023-01-25 10:00:00,45.4640336273868,10,1,Winter,32.8,2.43,99.9
2023-01-25 11:00:00,44.422041578889,11,1,Winter,33.6,3.32,99.9
2023-01-25 12:00:00,43.248866711685,12,1,Winter,31.6,5.21,97.61
2023-01-25 13:00:00,38.6733279523267,13,1,Winter,28.0,5.78,95.15
2023-01-25 14:00:00,36.7049173398025,14,1,Winter,26.5,5.31,95.31
2023-01-25 15:00:00,34.0840520324216,15,1,Winter,23.8,4.92,95.53
2023-01-25 16:00:00,36.5937738311865,16,1,Winter,24.9,4.67,96.22
2023-01-25 17:00:00,37.3647765318118,17,1,Winter,25.8,4.29,97.28
2023-01-25 18:00:00,38.9374085409904,18,1,Winter,27.8,4.12,97.71
2023-01-25 19:00:00,40.0080310944112,19,1,Winter,27.4,4.01,98.2
2023-01-25 20:00:00,41.6100543528363,20,1,Winter,30.0,3.98,98.68
2023-01-25 21:00:00,45.8483319530851,21,1,Winter,34.5,3.92,99.19
2023-01-25 22:00:00,47.9402201081776,22,1,Winter,36.0,3.77,99.83
2023-01-25 23:00:00,48.3374487208042,23,1,Winter,36.3,3.71,99.9
2023-01-26 00:00:00,48.0990778535033,0,1,Winter,34.7,3.46,99.9
2023-01-26 01:00:00,50.4889487790403,1,1,Winter,37.9,3.26,99.9
2023-01-26 02:00:00,50.4293149530273,2,1,Winter,38.9,3.18,99.9
2023-01-26 03:00:00,50.8173720896973,3,1,Winter,38.8,3.15,99.9
2023-01-26 04:00:00,49.5174796729773,4,1,Winter,38.1,3.07,99.9
2023-01-26 05:00:00,49.3666778233584,5,1,Winter,37.0,2.86,99.9
2023-01-26 06:00:00,47.7440295154701,6,1,Winter,36.5,2.78,99.9
2023-01-26 07:00:00,45.4112783054201,7,1,Winter,33.2,2.81,99.9
2023-01-26 08:00:00,43.2040253762816,8,1,Winter,32.7,2.84,99.9
2023-01-26 09:00:00,40.7245537204434,9,1,Winter,29.2,3.11,99.9
2023-01-26 10:00:00,37.448800841651,10,1,Winter,27.1,3.46,99.47
2023-01-26 11:00:00,39.5291078977106,11,1,Winter,28.0,3.78,98.55
2023-01-26 12:00:00,36.8547063108447,12,1,Winter,26.5,4.07,97.47
2023-01-26 13:00:00,36.0647952371767,13,1,Winter,25.1,4.26,96.7
2023-01-26 14:00:00,34.1118034737613,14,1,Winter,25.9,4.2,96.5
2023-01-26 15:00:00,32.5277650089974,15,1,Winter,24.0,4.26,96.72
2023-01-26 16:00:00,30.8286072427051,16,1,Winter,22.7,4.02,97.25
2023-01-26 17:00:00,28.189891477351,17,1,Winter,20.8,3.75,97.31
2023-01-26 18:00:00,28.9154020453595,18,1,Winter,21.2,3.67,96.75
2023-01-26 19:00:00,32.7197344179202,19,1,Winter,23.0,3.53,97.45
2023-01-26 20:00:00,33.9293011946714,20,1,Winter,24.0,3.45,97.38
2023-01-26 21:00:00,33.7926073194345,21,1,Winter,23.3,3.36,97.13
2023-01-26 22:00:00,34.0456289458671,22,1,Winter,23.4,3.17,97.77
2023-01-26 23:00:00,28.1787989979571,23,1,Winter,19.0,3.01,99.45
2023-01-27 00:00:00,26.6444736132738,0,1,Winter,17.3,2.8,99.9
2023-01-27 01:00:00,26.5779346822659,1,1,Winter,17.2,2.61,99.9
2023-01-27 02:00:00,27.7942167235522,2,1,Winter,18.1,2.37,99.9
2023-01-27 03:00:00,26.5696209290553,3,1,Winter,18.4,2.22,99.9
2023-01-27 04:00:00,27.0643113459433,4,1,Winter,18.4,2.03,99.9
2023-01-27 05:00:00,28.0548421268798,5,1,Winter,19.3,1.96,99.9
2023-01-27 06:00:00,29.6044879011172,6,1,Winter,20.0,1.85,99.9
2023-01-27 07:00:00,29.8357156331161,7,1,Winter,20.0,1.7,99.9
2023-01-27 08:00:00,32.393530525697,8,1,Winter,22.2,1.84,99.9
2023-01-27 09:00:00,31.2713660451402,9,1,Winter,21.3,2.11,99.9
2023-01-27 10:00:00,31.073453281514,10,1,Winter,21.9,2.56,99.9
2023-01-27 11:00:00,31.7754366973836,11,1,Winter,22.7,2.89,99.9
2023-01-27 12:00:00,31.1894641877689,12,1,Winter,22.8,3.17,99.9
2023-01-27 13:00:00,32.1721821079032,13,1,Winter,22.0,3.06,99.9
2023-01-27 14:00:00,32.879558784407,14,1,Winter,22.3,2.95,99.9
2023-01-27 15:00:00,34.1972353909062,15,1,Winter,22.5,2.67,99.9
2023-01-27 16:00:00,33.3989177951539,16,1,Winter,22.6,2.53,99.9
2023-01-27 17:00:00,32.0961973127637,17,1,Winter,21.2,2.31,99.9
2023-01-27 18:00:00,30.0448336362637,18,1,Winter,19.8,2.3,99.9
2023-01-27 19:00:00,28.8779078900482,19,1,Winter,18.9,2.31,99.9
2023-01-27 20:00:00,30.3881018169686,20,1,Winter,18.8,2.39,99.9
2023-01-27 21:00:00,30.5107916182914,21,1,Winter,19.1,2.5,99.9
2023-01-27 22:00:00,33.6213001102273,22,1,Winter,20.8,2.56,99.9
2023-01-27 23:00:00,32.9984219988702,23,1,Winter,21.6,2.6,99.9
2023-01-28 00:00:00,36.4815027550006,0,1,Winter,22.3,2.45,99.9
2023-01-28 01:00:00,34.4479169478896,1,1,Winter,21.3,2.44,99.9
2023-01-28 02:00:00,40.5506506531868,2,1,Winter,26.4,2.27,99.9
2023-01-28 03:00:00,41.5260881490245,3,1,Winter,27.4,2.14,99.9
2023-01-28 04:00:00,32.0492857319336,4,1,Winter,21.0,2.13,99.9
2023-01-28 05:00:00,30.693471098866,5,1,Winter,20.1,2.04,99.9
2023-01-28 06:00:00,35.3843086095767,6,1,Winter,21.9,2.09,99.9
2023-01-28 07:00:00,39.0555750097523,7,1,Winter,25.2,1.97,99.9
2023-01-28 08:00:00,41.616230288258,8,1,Winter,27.6,2.01,99.9
2023-01-28 09:00:00,37.265395961443,9,1,Winter,25.1,2.31,99.9
2023-01-28 10:00:00,30.4597696216306,10,1,Winter,18.5,2.81,99.9
2023-01-28 11:00:00,31.1555782258112,11,1,Winter,19.8,3.26,99.9
2023-01-28 12:00:00,33.20513767628,12,1,Winter,21.0,3.6,99.9
2023-01-28 13:00:00,33.407068789819,13,1,Winter,21.4,3.71,99.9
2023-01-28 14:00:00,33.6097027924107,14,1,Winter,21.4,3.94,99.65
2023-01-28 15:00:00,33.8868041079137,15,1,Winter,21.2,3.91,99.43
2023-01-28 16:00:00,34.6240486194122,16,1,Winter,22.1,3.41,99.9
2023-01-28 17:00:00,33.9307533864551,17,1,Winter,22.1,3.13,99.9
2023-01-28 18:00:00,36.2507095472548,18,1,Winter,22.7,2.97,99.9
2023-01-28 19:00:00,38.8416559399255,19,1,Winter,25.0,2.85,99.9
2023-01-28 20:00:00,41.1335988627019,20,1,Winter,26.1,2.68,99.9
2023-01-28 21:00:00,43.0350340987889,21,1,Winter,27.9,2.51,99.9
2023-01-28 22:00:00,42.9382787095567,22,1,Winter,28.4,2.57,99.9
2023-01-28 23:00:00,41.7390653899994,23,1,Winter,27.4,2.62,99.9
2023-01-29 00:00:00,45.2004267028176,0,1,Winter,31.0,2.59,99.9
2023-01-29 01:00:00,46.0338350852732,1,1,Winter,35.1,2.55,99.9
2023-01-29 02:00:00,44.8447515118145,2,1,Winter,31.0,2.46,99.9
2023-01-29 03:00:00,47.9946331504986,3,1,Winter,34.4,2.35,99.9
2023-01-29 04:00:00,47.5986212973601,4,1,Winter,35.3,2.2,99.9
2023-01-29 05:00:00,40.9998160406479,5,1,Winter,30.1,1.95,99.9
2023-01-29 06:00:00,36.4472155789153,6,1,Winter,25.2,1.8,99.9
2023-01-29 07:00:00,35.4013746470807,7,1,Winter,24.2,1.62,99.9
2023-01-29 08:00:00,34.3388857966214,8,1,Winter,23.3,1.48,99.84
2023-01-29 09:00:00,30.367763904569,9,1,Winter,21.7,1.68,98.76
2023-01-29 10:00:00,30.9168813195359,10,1,Winter,20.4,2.7,96.47
2023-01-29 11:00:00,37.0677474669193,11,1,Winter,25.8,4.41,95.12
2023-01-29 12:00:00,33.0015283157895,12,1,Winter,22.4,4.83,92.91
2023-01-29 13:00:00,33.3318577293038,13,1,Winter,23.1,5.41,91.54
